epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
119,6110.05,0.52785,0.25453,0.00222,0.85423,0.86073,0.90091,0.84639,0.36836,0.60683,0.00227,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,6160.19,0.52184,0.264,0.00214,0.89154,0.87464,0.93807,0.88519,0.36197,0.4769,0.00221,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,6209.42,0.51668,0.24896,0.0022,0.83353,0.85208,0.91918,0.86264,0.39017,0.64894,0.0024,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,6258.78,0.5243,0.25491,0.00221,0.85646,0.85222,0.92452,0.86876,0.39536,0.52604,0.00248,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,6308.62,0.53299,0.27019,0.00225,0.85226,0.87246,0.94208,0.89049,0.38601,0.50286,0.00239,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,6360.16,0.51097,0.25853,0.00211,0.85238,0.84982,0.92182,0.86523,0.39211,0.54131,0.00246,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,6410.93,0.51708,0.26082,0.0022,0.85805,0.87357,0.93516,0.8743,0.41275,0.50878,0.00259,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,6461.19,0.52298,0.272,0.00218,0.88535,0.83303,0.9322,0.87539,0.41875,0.5704,0.00278,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,6511.69,0.50021,0.24973,0.00207,0.88662,0.853,0.9464,0.88654,0.43758,0.51231,0.00294,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,6562.94,0.51507,0.2638,0.00217,0.83761,0.87955,0.94243,0.89049,0.41187,0.5965,0.00268,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,6612.66,0.50035,0.26,0.00208,0.84018,0.89258,0.94808,0.89598,0.38608,0.62699,0.00237,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,6663.64,0.52099,0.25669,0.0022,0.91939,0.8978,0.94771,0.89161,0.40091,0.42033,0.0025,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,6713.51,0.52088,0.26923,0.00218,0.88888,0.87003,0.9532,0.89597,0.39781,0.46985,0.00244,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,6762.91,0.50289,0.26097,0.00211,0.86038,0.87011,0.94643,0.89242,0.39322,0.54504,0.00243,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,6812.58,0.49742,0.23512,0.00208,0.82537,0.88857,0.93482,0.87886,0.38443,0.59012,0.00235,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,6864.96,0.51598,0.2459,0.00219,0.86722,0.84373,0.93267,0.87298,0.43409,0.56116,0.00289,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,6919.78,0.49781,0.25138,0.00208,0.89748,0.84343,0.9415,0.88924,0.39194,0.52474,0.0025,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,6970.63,0.51127,0.25759,0.00215,0.88196,0.84691,0.93244,0.87891,0.39317,0.56124,0.00252,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,7022.03,0.51091,0.24707,0.00218,0.89075,0.86407,0.93034,0.8753,0.40864,0.55348,0.00263,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,7073.26,0.51117,0.25465,0.00215,0.85843,0.86235,0.92101,0.85421,0.44576,0.58957,0.00296,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,7123.43,0.51443,0.26962,0.00213,0.86982,0.88808,0.94104,0.8741,0.43457,0.51542,0.00286,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,7174.43,0.50776,0.26472,0.00208,0.89437,0.89964,0.95348,0.88959,0.38897,0.43423,0.0024,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,7225.57,0.50996,0.24754,0.00213,0.88412,0.87753,0.94339,0.88113,0.41051,0.48947,0.00257,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,7276.7,0.5046,0.25712,0.00211,0.84417,0.87158,0.9213,0.86715,0.41148,0.57471,0.00264,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,7328.23,0.52375,0.24945,0.0022,0.83221,0.87982,0.92925,0.87672,0.40597,0.5655,0.00258,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,7378.82,0.5087,0.24892,0.00214,0.85007,0.8748,0.92265,0.85631,0.48729,0.55062,0.00341,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,7430.35,0.50758,0.24807,0.00214,0.85335,0.90554,0.93405,0.86718,0.44117,0.52735,0.00297,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,7481.92,0.51196,0.24651,0.00216,0.85748,0.85369,0.90936,0.85631,0.38625,0.60625,0.00243,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,7531.82,0.50169,0.25527,0.00212,0.79845,0.85405,0.86014,0.80942,0.3774,0.78285,0.0023,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,7582.43,0.48684,0.24084,0.00204,0.81912,0.86202,0.8953,0.83965,0.38732,0.68065,0.0024,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,7633.42,0.48886,0.25439,0.00204,0.84123,0.86482,0.91231,0.85919,0.37995,0.56945,0.0023,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,7683.4,0.50122,0.24717,0.00209,0.83447,0.87267,0.91206,0.85564,0.38487,0.56503,0.00237,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,7734.52,0.50288,0.24842,0.00213,0.83702,0.87291,0.90711,0.8515,0.39368,0.55719,0.00251,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,7785.45,0.49922,0.24942,0.00209,0.80629,0.86688,0.89345,0.84301,0.38412,0.67718,0.00246,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,7835.25,0.50332,0.24631,0.0021,0.79675,0.90005,0.90842,0.8561,0.38343,0.63302,0.00237,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,7885.57,0.48667,0.25137,0.00203,0.81323,0.88736,0.91901,0.86399,0.39032,0.58127,0.00241,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,7935.12,0.5008,0.24469,0.00208,0.84979,0.88764,0.92144,0.86819,0.37161,0.50956,0.00227,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,7985.52,0.49216,0.24222,0.00204,0.86957,0.90294,0.92622,0.87438,0.37233,0.44367,0.00229,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,8038.44,0.49584,0.2609,0.0021,0.86093,0.90041,0.93239,0.87718,0.38405,0.44908,0.00237,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,8087.99,0.49629,0.2527,0.00207,0.87044,0.91802,0.94581,0.89108,0.39076,0.39904,0.00239,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,8138.86,0.49159,0.24351,0.00205,0.88226,0.91383,0.94271,0.89017,0.38425,0.41076,0.00236,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,8188.53,0.50593,0.23659,0.00213,0.88295,0.89981,0.95265,0.89672,0.39546,0.41223,0.00244,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,8238,0.51296,0.26247,0.00211,0.87447,0.89102,0.95331,0.89684,0.3908,0.404,0.00242,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,8287.87,0.48727,0.24043,0.0021,0.88243,0.89361,0.94571,0.88795,0.39512,0.4111,0.00247,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,8338.2,0.49204,0.23713,0.00203,0.90137,0.85724,0.93657,0.87808,0.40633,0.45479,0.00258,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,8389.55,0.49848,0.24333,0.00208,0.8948,0.87598,0.94414,0.88992,0.38746,0.41044,0.00245,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,8436.99,0.50784,0.24643,0.00213,0.862,0.90559,0.94053,0.88558,0.38951,0.42926,0.00243,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,8487.23,0.49767,0.24254,0.00211,0.86764,0.89436,0.93826,0.87705,0.41061,0.49389,0.00262,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,8537.89,0.50022,0.24103,0.00207,0.85878,0.89778,0.93568,0.87402,0.42278,0.49906,0.00279,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,8588.97,0.48388,0.24012,0.002,0.87843,0.86248,0.93492,0.86893,0.43538,0.51127,0.00291,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,8639.05,0.49253,0.23968,0.00207,0.8668,0.88617,0.93167,0.87042,0.42479,0.49304,0.00288,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,8689.76,0.50576,0.23798,0.00212,0.85244,0.87617,0.92234,0.86321,0.43801,0.52893,0.00295,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,8739.59,0.4924,0.23567,0.002,0.85287,0.89438,0.93185,0.87028,0.43828,0.4855,0.00299,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,8790.96,0.49756,0.24823,0.00206,0.86141,0.88367,0.92695,0.86503,0.44395,0.49214,0.00297,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,8842.95,0.48675,0.2334,0.00201,0.88659,0.87912,0.92872,0.8666,0.43342,0.47485,0.00288,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,8893.4,0.48539,0.2307,0.00204,0.85694,0.9019,0.92526,0.8627,0.43708,0.48731,0.00292,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,8944.45,0.50186,0.24184,0.00212,0.89189,0.87784,0.91447,0.84897,0.45552,0.49293,0.00313,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,8994.9,0.49221,0.24055,0.00207,0.88481,0.89786,0.92236,0.85647,0.44875,0.4907,0.00307,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
177,9046.32,0.49278,0.22684,0.00204,0.88973,0.88285,0.93056,0.87016,0.42362,0.57597,0.00281,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
178,9097.43,0.49917,0.24952,0.00211,0.88451,0.88183,0.92796,0.86385,0.41176,0.57583,0.00264,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477
179,9147.25,0.48001,0.23317,0.002,0.87915,0.8821,0.93212,0.87216,0.40686,0.54044,0.00261,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
180,9197.75,0.48871,0.24019,0.00206,0.87654,0.91545,0.93892,0.87913,0.4034,0.50951,0.00256,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279
181,9248.27,0.49594,0.2405,0.00203,0.88336,0.90189,0.92994,0.87393,0.39812,0.5174,0.00255,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
182,9297.58,0.49386,0.23773,0.00205,0.877,0.9096,0.92522,0.86979,0.39162,0.51134,0.00247,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081
183,9346.59,0.49416,0.24302,0.00207,0.87979,0.91132,0.9266,0.86921,0.39942,0.51795,0.00253,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
184,9397.06,0.48584,0.23859,0.00206,0.88038,0.90634,0.92444,0.86128,0.41526,0.50574,0.00273,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883
185,9447.85,0.47475,0.22851,0.00198,0.89676,0.88918,0.92273,0.86212,0.41198,0.49203,0.00273,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
186,9498.75,0.47373,0.2251,0.00195,0.88788,0.90161,0.92489,0.86632,0.3913,0.47601,0.00251,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
187,9549.52,0.46306,0.22805,0.00195,0.88349,0.91245,0.92912,0.87259,0.38664,0.45529,0.00246,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
188,9600.65,0.47859,0.22727,0.00202,0.89701,0.89764,0.9326,0.87648,0.37522,0.4379,0.00234,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487
189,9651.17,0.48289,0.24369,0.00202,0.87705,0.91439,0.93716,0.88177,0.37562,0.42897,0.00235,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
190,9701.96,0.47414,0.22266,0.00196,0.88574,0.89609,0.93119,0.87453,0.38389,0.4373,0.00243,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289
191,9752.35,0.47776,0.2202,0.00199,0.8907,0.89256,0.92726,0.86383,0.4128,0.45665,0.00274,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
192,9801.98,0.48019,0.24123,0.00201,0.88536,0.89398,0.9275,0.86023,0.42123,0.45463,0.00285,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091
193,9852.86,0.48816,0.23605,0.00204,0.87265,0.90665,0.93182,0.86594,0.41961,0.44775,0.00282,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
194,9903.68,0.4818,0.23387,0.00198,0.87389,0.89676,0.93102,0.86676,0.42502,0.44774,0.00285,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893
195,9954.45,0.481,0.21101,0.00199,0.89753,0.87468,0.92951,0.86414,0.42739,0.45346,0.00285,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
196,10005.3,0.48,0.22362,0.00198,0.8911,0.89139,0.93067,0.86726,0.42441,0.44463,0.00283,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
197,10055.7,0.47122,0.20888,0.00196,0.88228,0.89341,0.93044,0.86847,0.41364,0.44902,0.00274,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
198,10105.4,0.47734,0.21448,0.00201,0.87702,0.90163,0.93046,0.87215,0.39186,0.47781,0.0025,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497
199,10156.2,0.48267,0.24271,0.00201,0.8717,0.89952,0.93188,0.87047,0.41123,0.46126,0.0027,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
200,10206.5,0.47148,0.22587,0.00199,0.86497,0.9146,0.92974,0.87085,0.41683,0.45145,0.00276,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299
201,10256.5,0.47197,0.21702,0.00198,0.89481,0.89618,0.92911,0.86834,0.41706,0.441,0.00276,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
202,10307.5,0.4891,0.22378,0.00206,0.90826,0.88798,0.93657,0.87026,0.4273,0.43555,0.00284,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101
203,10358,0.4781,0.23337,0.002,0.89793,0.88498,0.9357,0.87144,0.42059,0.45502,0.00271,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
204,10409,0.47614,0.2271,0.00195,0.91102,0.8769,0.93805,0.87232,0.42308,0.43583,0.00271,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903
205,10458.7,0.46941,0.22237,0.00195,0.92225,0.87969,0.94301,0.88043,0.41055,0.41471,0.00259,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
206,10509.5,0.48744,0.23738,0.00206,0.92574,0.87811,0.9431,0.88139,0.40711,0.40693,0.00259,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
207,10560,0.48359,0.22418,0.002,0.91529,0.89289,0.94392,0.8851,0.3992,0.42106,0.00253,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
208,10610.4,0.47467,0.21583,0.00199,0.9147,0.87751,0.93616,0.87682,0.40268,0.45152,0.00256,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507
209,10661.1,0.4708,0.20918,0.00194,0.91139,0.88192,0.92651,0.86658,0.40475,0.47353,0.00256,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
210,10712.1,0.47486,0.21489,0.00199,0.9073,0.88462,0.92141,0.86036,0.40543,0.48989,0.00255,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309
211,10763.4,0.46986,0.21977,0.00191,0.88903,0.88746,0.91688,0.85482,0.41157,0.49589,0.00261,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
