epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
261,20163,0.58006,0.24927,0.00234,0.86935,0.78601,0.86268,0.75021,0.69978,0.86675,0.00445,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
262,20241,0.57543,0.24004,0.00233,0.86578,0.7822,0.86262,0.75204,0.69952,0.86329,0.00446,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161
263,20317.5,0.57907,0.24357,0.00236,0.8647,0.78237,0.86317,0.75231,0.70087,0.86615,0.00447,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
264,20393.1,0.56792,0.23322,0.00228,0.86087,0.78595,0.86172,0.75202,0.70124,0.86969,0.00447,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963
265,20470.3,0.5809,0.248,0.00233,0.85848,0.7844,0.86001,0.74955,0.70085,0.87422,0.00447,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
266,20546.4,0.56004,0.25339,0.00228,0.85977,0.78738,0.85839,0.74862,0.69986,0.86887,0.00447,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
267,20623.8,0.56555,0.26675,0.00229,0.85713,0.78727,0.85805,0.74818,0.70327,0.86472,0.00449,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
268,20701,0.55542,0.25557,0.0023,0.84829,0.78923,0.85993,0.74974,0.70303,0.87368,0.00449,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567
269,20779,0.56348,0.2359,0.00225,0.83984,0.79202,0.86052,0.7485,0.70465,0.86992,0.0045,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
270,20856.7,0.57387,0.24501,0.00227,0.85141,0.78223,0.85914,0.7488,0.70274,0.88205,0.00449,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369
271,20934.1,0.5628,0.24112,0.00228,0.84722,0.78897,0.85707,0.74664,0.70364,0.88303,0.00449,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
272,21011.3,0.57942,0.24889,0.00229,0.83065,0.79043,0.85694,0.74672,0.70346,0.88684,0.0045,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171
273,21088.7,0.55883,0.22564,0.00227,0.83563,0.79563,0.85676,0.74701,0.704,0.88454,0.0045,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
274,21165.1,0.54995,0.23383,0.00221,0.8349,0.79513,0.85461,0.74375,0.70519,0.88552,0.0045,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973
275,21242.2,0.57448,0.23524,0.0023,0.8342,0.78997,0.8584,0.74683,0.70601,0.8841,0.00451,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
276,21318.4,0.55737,0.23219,0.00224,0.8286,0.78954,0.85975,0.74806,0.70659,0.88121,0.00451,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
277,21395.7,0.56523,0.24238,0.00227,0.83034,0.79388,0.86125,0.74887,0.70604,0.8791,0.00451,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
278,21473.3,0.56516,0.2485,0.00227,0.8305,0.79497,0.86327,0.75006,0.70487,0.87931,0.0045,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577
279,21550.3,0.56841,0.24627,0.00232,0.8243,0.79506,0.8634,0.75021,0.70418,0.88403,0.0045,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
280,21627.3,0.57551,0.24125,0.0023,0.82665,0.80084,0.86321,0.75035,0.70077,0.88597,0.00447,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379
