epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
51,5043.47,0.7173,0.40664,0.00302,0.87472,0.86486,0.91701,0.82641,0.51307,0.52372,0.00304,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
52,5144.74,0.72943,0.40433,0.00308,0.86726,0.84692,0.88223,0.7978,0.49086,0.65124,0.00293,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951
53,5247.59,0.72027,0.42399,0.00303,0.85732,0.84369,0.88828,0.79974,0.5279,0.54454,0.00319,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
54,5352.59,0.70704,0.41346,0.00299,0.86536,0.81456,0.91532,0.81974,0.51108,0.58176,0.00296,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753
55,5462.39,0.70727,0.39062,0.00296,0.84155,0.84336,0.88017,0.80145,0.46849,0.66077,0.00271,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
56,5568.53,0.70299,0.40073,0.00296,0.81483,0.83042,0.89399,0.79508,0.52189,0.64163,0.0031,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
57,5671.81,0.71984,0.38952,0.00301,0.79206,0.88285,0.8829,0.7919,0.48648,0.60387,0.00288,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
58,5773.04,0.71232,0.40564,0.00301,0.88835,0.87273,0.92512,0.84292,0.44335,0.48077,0.00258,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357
59,5877.47,0.7227,0.41638,0.00304,0.83634,0.86576,0.89868,0.80031,0.49787,0.48697,0.00297,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
60,5976.54,0.71004,0.4001,0.003,0.86079,0.86134,0.91088,0.82173,0.51829,0.57129,0.00317,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159
61,6080.52,0.70592,0.4078,0.00294,0.84994,0.87319,0.91332,0.81823,0.49696,0.53656,0.00294,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
62,6186.97,0.70693,0.40043,0.003,0.85524,0.86892,0.89972,0.81169,0.48764,0.6083,0.00291,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961
63,6283.82,0.70103,0.39027,0.00297,0.84179,0.84536,0.89572,0.81233,0.47596,0.6256,0.00286,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
64,6383.33,0.69169,0.40007,0.00288,0.86119,0.85318,0.90417,0.82595,0.46449,0.57506,0.00272,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763
65,6483.62,0.6956,0.40114,0.00295,0.87467,0.85184,0.90158,0.80917,0.49024,0.52919,0.00287,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
66,6591.74,0.68975,0.37757,0.00297,0.82025,0.79702,0.8893,0.79723,0.51487,0.64743,0.00305,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
67,6696.97,0.69443,0.39869,0.00288,0.87522,0.8279,0.91251,0.82654,0.48777,0.54633,0.00288,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
68,6805.8,0.67181,0.37541,0.00288,0.85785,0.81887,0.88781,0.80551,0.46282,0.55419,0.00271,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367
69,6907.33,0.67479,0.38267,0.0029,0.87216,0.86185,0.92199,0.84157,0.47092,0.51026,0.00278,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
70,7011.84,0.68499,0.37543,0.00286,0.8268,0.84418,0.89512,0.81109,0.47068,0.62847,0.00284,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169
71,7106.58,0.68813,0.37098,0.00297,0.82122,0.82346,0.90034,0.81089,0.47965,0.58416,0.00286,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
72,7199.68,0.68996,0.36268,0.00294,0.86499,0.81686,0.91083,0.81157,0.53703,0.55276,0.00322,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971
73,7290.92,0.69625,0.38061,0.00289,0.81505,0.84894,0.90599,0.8278,0.48007,0.6403,0.0028,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
74,7386.85,0.68044,0.38233,0.00287,0.84766,0.8348,0.89318,0.81108,0.45825,0.58275,0.00269,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773
75,7486.28,0.67986,0.37215,0.00284,0.74653,0.81448,0.83323,0.75497,0.48403,0.92273,0.00297,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
76,7583.04,0.67865,0.37389,0.00283,0.86954,0.8426,0.93181,0.8364,0.5313,0.51021,0.00323,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
77,7681.99,0.65882,0.36702,0.00277,0.84882,0.79833,0.88857,0.80587,0.48682,0.70146,0.00298,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
78,7781.93,0.65608,0.36106,0.00273,0.7572,0.83252,0.87571,0.79557,0.47999,0.78489,0.00283,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377
79,7882.59,0.65123,0.35145,0.00271,0.82597,0.81063,0.89048,0.8172,0.46284,0.63345,0.00282,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,7984.94,0.66844,0.35034,0.00282,0.85637,0.88768,0.91613,0.83252,0.47937,0.54073,0.00286,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,8082.63,0.66176,0.35805,0.00275,0.87718,0.81529,0.91964,0.83042,0.48809,0.52828,0.00293,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,8183.25,0.65704,0.35624,0.00277,0.87748,0.87181,0.92098,0.8475,0.44814,0.50456,0.00265,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,8286.91,0.65925,0.34985,0.00282,0.87002,0.86221,0.90005,0.82247,0.47699,0.53843,0.00284,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,8386.31,0.67172,0.34842,0.00275,0.89506,0.84069,0.9061,0.83355,0.4684,0.56479,0.00277,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,8491.78,0.66839,0.34113,0.00285,0.91646,0.88516,0.93021,0.85395,0.4503,0.47495,0.00269,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,8596.91,0.65988,0.3477,0.00274,0.81127,0.8266,0.84986,0.78133,0.47118,0.77368,0.00281,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,8704.74,0.6735,0.37121,0.00287,0.86377,0.82382,0.90843,0.83615,0.46534,0.57414,0.00292,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,8809.34,0.65679,0.35222,0.00273,0.83891,0.8372,0.86128,0.78804,0.49049,0.63723,0.00301,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
