epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,5741.12,0.90282,0.57749,0.00384,0.70399,0.69835,0.71721,0.53876,0.98236,1.20929,0.00681,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149
51,5857.1,0.89804,0.55704,0.00381,0.72391,0.76213,0.78166,0.63162,0.9022,0.97158,0.00595,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
52,5967.41,0.91055,0.56772,0.00387,0.76131,0.69758,0.78155,0.62159,0.93184,1.15397,0.00602,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951
53,6078.53,0.8937,0.56184,0.00378,0.76865,0.70959,0.76359,0.60377,0.89562,1.13386,0.00564,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
54,6193.59,0.89741,0.56323,0.00384,0.80963,0.67165,0.78438,0.63084,0.90432,1.07199,0.00579,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753
55,6300.86,0.88722,0.52183,0.00376,0.63504,0.63185,0.61197,0.45476,0.95721,1.57471,0.00627,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
56,6409.95,0.8718,0.53625,0.00371,0.71857,0.75735,0.79639,0.63438,0.89914,1.15489,0.00578,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
57,6515.9,0.88021,0.53202,0.00371,0.7443,0.66757,0.7695,0.60689,0.89178,1.1704,0.00594,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
58,6633.45,0.89274,0.55527,0.00381,0.83125,0.68588,0.7833,0.63875,0.81041,1.06161,0.00497,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357
59,6739.4,0.88713,0.55029,0.00378,0.63432,0.64106,0.63682,0.47841,0.97132,1.49066,0.00643,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
60,6856.65,0.87608,0.52106,0.00372,0.78554,0.696,0.77337,0.60527,0.89768,1.12806,0.00579,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159
61,6966.36,0.88876,0.53156,0.00374,0.7441,0.78038,0.82067,0.66261,0.90575,1.01196,0.00575,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
62,7078.97,0.86219,0.53714,0.00369,0.75692,0.72843,0.80343,0.64535,0.81042,1.03077,0.00502,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961
63,7189.56,0.86761,0.51236,0.00368,0.79733,0.74125,0.78653,0.62584,0.87777,0.97191,0.00575,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
64,7297.38,0.86857,0.50555,0.00363,0.68158,0.76338,0.78425,0.62867,0.86989,1.09343,0.00559,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763
65,7412.21,0.86351,0.51587,0.00369,0.68184,0.73798,0.77813,0.61748,0.87272,1.1364,0.0057,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
66,7522.43,0.85893,0.50192,0.00368,0.73271,0.69868,0.7537,0.59436,0.8676,1.15141,0.00556,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
67,7638.97,0.86284,0.49819,0.00357,0.77517,0.7085,0.78814,0.61515,0.91946,1.08406,0.00599,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
68,7751.66,0.86126,0.49771,0.00372,0.74123,0.68657,0.77274,0.61321,0.90353,0.98832,0.0059,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367
69,7863.86,0.83635,0.49661,0.00358,0.78836,0.65852,0.76282,0.62176,0.81311,1.17701,0.00503,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
70,7969.38,0.84513,0.48696,0.00352,0.73191,0.75772,0.79727,0.63007,0.88191,1.05172,0.00572,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169
71,8086.7,0.84328,0.49752,0.00363,0.8056,0.72703,0.80243,0.64707,0.87286,1.03102,0.00553,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
72,8201.75,0.86762,0.51606,0.0037,0.81802,0.70082,0.78642,0.62119,0.9036,1.13028,0.00587,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971
73,8317.48,0.85699,0.51246,0.0036,0.78641,0.70907,0.80708,0.64971,0.84604,1.0814,0.00532,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
74,8420.44,0.8342,0.50445,0.00353,0.7008,0.69609,0.74758,0.58605,0.89692,1.21864,0.00564,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773
75,8530.96,0.83562,0.50636,0.00351,0.66334,0.72667,0.73553,0.57754,0.92088,1.10444,0.00601,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
76,8636.49,0.83188,0.49075,0.00346,0.77478,0.74946,0.814,0.64867,0.85595,1.04774,0.00544,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
77,8733.86,0.82979,0.49982,0.0035,0.81174,0.67534,0.79122,0.63692,0.87097,0.99177,0.00571,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
78,8844.79,0.83111,0.49707,0.00352,0.76222,0.64912,0.75545,0.61372,0.87849,1.13148,0.00573,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377
79,8958.5,0.82402,0.47281,0.00349,0.77598,0.72491,0.77987,0.63901,0.83195,1.04768,0.00526,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,9070.06,0.83043,0.49994,0.00352,0.76113,0.78172,0.82573,0.65936,0.84248,0.89967,0.00529,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,9165.06,0.82687,0.45794,0.00345,0.83596,0.73894,0.82452,0.67588,0.80657,0.86177,0.00505,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,114.132,0.79492,0.45491,0.00333,0.82653,0.74462,0.82348,0.67645,0.85728,1.02433,0.00538,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,217.686,0.81401,0.46328,0.00346,0.81916,0.69771,0.78079,0.63699,0.84424,1.03533,0.00535,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,317.055,0.82358,0.4527,0.00349,0.76921,0.73158,0.78759,0.6206,0.90134,1.0267,0.0059,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,417.001,0.82161,0.46328,0.00345,0.79551,0.70978,0.80049,0.63722,0.89487,1.07745,0.00577,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,520.026,0.82839,0.45972,0.00352,0.84917,0.72121,0.80775,0.6511,0.88882,1.01676,0.00573,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,614.724,0.81684,0.46294,0.00349,0.79612,0.66676,0.78403,0.63359,0.88008,0.97747,0.00584,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
